Joke Number,Text,Average Rating
31,most of my customers '' `` Okay '',1.953046567260824
31,customers '' `` Okay '' says the customer,1.953046567260824
31,"Okay '' says the customer , '' I",1.953046567260824
31,"the customer , '' I 'll tell it",1.953046567260824
31,'' I 'll tell it very slowly .,1.953046567260824
32,A Jewish young man was seeing a psychiatrist,2.974697888386124
32,man was seeing a psychiatrist for an eating,2.974697888386124
32,a psychiatrist for an eating and sleeping disorder,2.974697888386124
32,an eating and sleeping disorder . `` I,2.974697888386124
32,sleeping disorder . `` I am so obsessed,2.974697888386124
32,`` I am so obsessed with my mother,2.974697888386124
32,so obsessed with my mother ... As soon,2.974697888386124
32,my mother ... As soon as I go,2.974697888386124
32,"As soon as I go to sleep ,",2.974697888386124
32,"I go to sleep , I start dreaming",2.974697888386124
32,"sleep , I start dreaming , and everyone",2.974697888386124
32,"start dreaming , and everyone in my dream",2.974697888386124
32,and everyone in my dream turns into my,2.974697888386124
32,my dream turns into my mother . I,2.974697888386124
32,into my mother . I wake up in,2.974697888386124
32,. I wake up in such a state,2.974697888386124
32,"up in such a state , all I",2.974697888386124
32,"a state , all I can do is",2.974697888386124
32,all I can do is go downstairs and,2.974697888386124
32,do is go downstairs and eat a piece,2.974697888386124
32,downstairs and eat a piece of toast .,2.974697888386124
32,a piece of toast . '' The psychiatrist,2.974697888386124
32,toast . '' The psychiatrist replies : ``,2.974697888386124
32,"The psychiatrist replies : `` What , just",2.974697888386124
32,": `` What , just one piece of",2.974697888386124
32,", just one piece of toast , for",2.974697888386124
32,"piece of toast , for a big boy",2.974697888386124
32,", for a big boy like you ?",2.974697888386124
33,`` May I take your order ? '',-1.3863934678312215
33,take your order ? '' the waiter asked,-1.3863934678312215
33,? '' the waiter asked . `` Yes,-1.3863934678312215
33,"waiter asked . `` Yes , how do",-1.3863934678312215
33,"`` Yes , how do you prepare your",-1.3863934678312215
33,how do you prepare your chickens ? '',-1.3863934678312215
33,prepare your chickens ? '' `` Nothing special,-1.3863934678312215
33,"? '' `` Nothing special sir , ''",-1.3863934678312215
33,"Nothing special sir , '' he replied .",-1.3863934678312215
33,", '' he replied . `` We just",-1.3863934678312215
33,replied . `` We just tell them straight,-1.3863934678312215
33,We just tell them straight out that they,-1.3863934678312215
33,them straight out that they 're going to,-1.3863934678312215
33,that they 're going to die . '',-1.3863934678312215
34,What is the difference between men and women,0.9218646247369652
34,difference between men and women : A woman,0.9218646247369652
34,and women : A woman wants one man,0.9218646247369652
34,A woman wants one man to satisfy her,0.9218646247369652
34,one man to satisfy her every need .,0.9218646247369652
34,satisfy her every need . A man wants,0.9218646247369652
34,need . A man wants every woman to,0.9218646247369652
34,man wants every woman to satisfy his one,0.9218646247369652
35,Q . What 's the difference between a,2.7756063797773094
35,'s the difference between a man and a,2.7756063797773094
35,between a man and a toilet ? A,2.7756063797773094
35,and a toilet ? A . A toilet,2.7756063797773094
35,? A . A toilet does n't follow,2.7756063797773094
35,A toilet does n't follow you around after,2.7756063797773094
35,n't follow you around after you use it,2.7756063797773094
36,How many Irishmen does it take to change,2.9172449623552543
36,does it take to change a lightbulb ?,2.9172449623552543
36,"to change a lightbulb ? Two , one",2.9172449623552543
36,"lightbulb ? Two , one to hold the",2.9172449623552543
36,", one to hold the lightbulb and the",2.9172449623552543
36,hold the lightbulb and the other to drink,2.9172449623552543
36,and the other to drink until the room,2.9172449623552543
37,What does an atheist say during an orgasm,-1.4092875193842973
37,atheist say during an orgasm ? `` Oh,-1.4092875193842973
37,an orgasm ? `` Oh Darwin ! Oh,-1.4092875193842973
37,`` Oh Darwin ! Oh Darwin ! ...,-1.4092875193842973
38,Two men are discussing the age old question,1.3486977666858642
38,discussing the age old question : who enjoys,1.3486977666858642
38,"old question : who enjoys sex more ,",1.3486977666858642
38,"who enjoys sex more , the man or",1.3486977666858642
38,"more , the man or the woman ?",1.3486977666858642
38,man or the woman ? A woman walks,1.3486977666858642
38,woman ? A woman walks by and listens,1.3486977666858642
38,woman walks by and listens in for awhile,1.3486977666858642
38,and listens in for awhile and then interrupts,1.3486977666858642
38,for awhile and then interrupts : `` Listen,1.3486977666858642
38,then interrupts : `` Listen you guys .,1.3486977666858642
38,`` Listen you guys . You know when,1.3486977666858642
38,guys . You know when your ear itches,1.3486977666858642
38,know when your ear itches and you put,1.3486977666858642
38,ear itches and you put in your little,1.3486977666858642
38,you put in your little finger and wiggle,1.3486977666858642
38,your little finger and wiggle it around for,1.3486977666858642
38,and wiggle it around for awhile ? Afterward,1.3486977666858642
38,"around for awhile ? Afterward , which feels",1.3486977666858642
38,"? Afterward , which feels better , your",1.3486977666858642
38,"which feels better , your finger or your",1.3486977666858642
38,", your finger or your ear ? ''",1.3486977666858642
39,Arnold Swartzeneger and Sylvester Stallone are making a,1.1006554685526646
39,Sylvester Stallone are making a movie about the,1.1006554685526646
39,making a movie about the lives of the,1.1006554685526646
39,about the lives of the great composers .,1.1006554685526646
39,of the great composers . Stallone says ``,1.1006554685526646
39,composers . Stallone says `` I want to,1.1006554685526646
39,says `` I want to be Mozart .,1.1006554685526646
39,want to be Mozart . '' Swartzeneger says,1.1006554685526646
39,Mozart . '' Swartzeneger says : `` In,1.1006554685526646
39,Swartzeneger says : `` In that case ...,1.1006554685526646
39,`` In that case ... I 'll be,1.1006554685526646
39,case ... I 'll be Bach . '',1.1006554685526646
40,A horse walks into a bar . Bartender,1.0336307067531276
40,into a bar . Bartender says : ``,1.0336307067531276
40,". Bartender says : `` So , why",1.0336307067531276
40,": `` So , why the long face",1.0336307067531276
41,A boy comes home from school and tells,-0.3765429180089369
41,home from school and tells his mother that,-0.3765429180089369
41,and tells his mother that he got a,-0.3765429180089369
41,mother that he got a part in the,-0.3765429180089369
41,got a part in the school play .,-0.3765429180089369
41,in the school play . `` What part,-0.3765429180089369
41,play . `` What part ? '' the,-0.3765429180089369
41,What part ? '' the mother asked .,-0.3765429180089369
41,'' the mother asked . `` I play,-0.3765429180089369
41,asked . `` I play a Jewish husband,-0.3765429180089369
41,"I play a Jewish husband , '' the",-0.3765429180089369
41,"Jewish husband , '' the boy replied .",-0.3765429180089369
41,'' the boy replied . `` Go back,-0.3765429180089369
41,replied . `` Go back to school and,-0.3765429180089369
41,Go back to school and tell your teacher,-0.3765429180089369
41,school and tell your teacher that you want,-0.3765429180089369
41,your teacher that you want a speaking role,-0.3765429180089369
42,A couple has been married for 75 years,1.741750120187863
42,been married for 75 years . For the,1.741750120187863
42,75 years . For the husband 's 95th,1.741750120187863
42,"For the husband 's 95th birthday , his",1.741750120187863
42,"'s 95th birthday , his wife decides to",1.741750120187863
42,", his wife decides to surprise him by",1.741750120187863
42,decides to surprise him by hiring a prostitute,1.741750120187863
42,him by hiring a prostitute . That day,1.741750120187863
42,"a prostitute . That day , the doorbell",1.741750120187863
42,"That day , the doorbell rings . The",1.741750120187863
42,the doorbell rings . The husband uses his,1.741750120187863
42,. The husband uses his walker to get,1.741750120187863
42,uses his walker to get to the door,1.741750120187863
42,to get to the door and opens it,1.741750120187863
42,the door and opens it . A 21-year-old,1.741750120187863
42,opens it . A 21-year-old in a latex,1.741750120187863
42,A 21-year-old in a latex outfit smiles and,1.741750120187863
42,"a latex outfit smiles and says , ``",1.741750120187863
42,"smiles and says , `` Hi , I",1.741750120187863
42,", `` Hi , I here to give",1.741750120187863
42,", I here to give you super sex",1.741750120187863
42,to give you super sex ! '' The,1.741750120187863
42,super sex ! '' The old man says,1.741750120187863
42,"'' The old man says , `` I",1.741750120187863
42,"man says , `` I 'll take the",1.741750120187863
42,`` I 'll take the soup . '',1.741750120187863
43,There was an engineer who had an exceptional,-0.8343764555838971
43,engineer who had an exceptional gift for fixing,-0.8343764555838971
43,an exceptional gift for fixing all things mechanical,-0.8343764555838971
43,for fixing all things mechanical . After serving,-0.8343764555838971
43,things mechanical . After serving his company loyally,-0.8343764555838971
43,After serving his company loyally for over 30,-0.8343764555838971
43,"company loyally for over 30 years , he",-0.8343764555838971
43,"over 30 years , he happily retired .",-0.8343764555838971
43,", he happily retired . Several years later",-0.8343764555838971
43,retired . Several years later the company contacted,-0.8343764555838971
43,years later the company contacted him regarding a,-0.8343764555838971
43,company contacted him regarding a seemingly impossible problem,-0.8343764555838971
43,regarding a seemingly impossible problem they were having,-0.8343764555838971
43,impossible problem they were having with one of,-0.8343764555838971
43,were having with one of their multi-million dollar,-0.8343764555838971
43,one of their multi-million dollar machines . They,-0.8343764555838971
43,multi-million dollar machines . They had tried everything,-0.8343764555838971
43,. They had tried everything and everyone else,-0.8343764555838971
43,tried everything and everyone else to get the,-0.8343764555838971
43,"everyone else to get the machine fixed ,",-0.8343764555838971
43,"get the machine fixed , but to no",-0.8343764555838971
43,"fixed , but to no avail . In",-0.8343764555838971
43,"to no avail . In desperation , they",-0.8343764555838971
43,". In desperation , they called on the",-0.8343764555838971
43,", they called on the retired engineer who",-0.8343764555838971
43,on the retired engineer who had solved so,-0.8343764555838971
43,engineer who had solved so many of their,-0.8343764555838971
43,solved so many of their problems in the,-0.8343764555838971
43,of their problems in the past . The,-0.8343764555838971
43,in the past . The engineer reluctantly took,-0.8343764555838971
43,. The engineer reluctantly took the challenge .,-0.8343764555838971
43,reluctantly took the challenge . He spent a,-0.8343764555838971
43,challenge . He spent a day studying the,-0.8343764555838971
43,spent a day studying the huge machine .,-0.8343764555838971
43,studying the huge machine . At the end,-0.8343764555838971
43,machine . At the end of the day,-0.8343764555838971
43,"the end of the day , he marked",-0.8343764555838971
43,"the day , he marked a small ``",-0.8343764555838971
43,he marked a small `` x '' in,-0.8343764555838971
43,small `` x '' in chalk on a,-0.8343764555838971
43,'' in chalk on a particular component of,-0.8343764555838971
43,on a particular component of the machine and,-0.8343764555838971
43,"component of the machine and proudly stated ,",-0.8343764555838971
43,"machine and proudly stated , `` This is",-0.8343764555838971
43,"stated , `` This is where your problem",-0.8343764555838971
43,This is where your problem is '' .,-0.8343764555838971
43,your problem is '' . The part was,-0.8343764555838971
43,'' . The part was replaced and the,-0.8343764555838971
43,part was replaced and the machine worked perfectly,-0.8343764555838971
43,and the machine worked perfectly again . The,-0.8343764555838971
43,worked perfectly again . The company received a,-0.8343764555838971
43,. The company received a bill for $,-0.8343764555838971
43,"received a bill for $ 50,000 from the",-0.8343764555838971
43,"for $ 50,000 from the engineer for his",-0.8343764555838971
43,from the engineer for his service.They demanded an,-0.8343764555838971
43,for his service.They demanded an itemized accounting of,-0.8343764555838971
43,demanded an itemized accounting of his charges .,-0.8343764555838971
43,accounting of his charges . The engineer responded,-0.8343764555838971
43,charges . The engineer responded briefly : One,-0.8343764555838971
43,engineer responded briefly : One chalk mark $,-0.8343764555838971
43,: One chalk mark $ 1 Knowing where,-0.8343764555838971
43,mark $ 1 Knowing where to put it,-0.8343764555838971
43,"Knowing where to put it $ 49,999 It",-0.8343764555838971
43,"put it $ 49,999 It was paid in",-0.8343764555838971
43,"49,999 It was paid in full and the",-0.8343764555838971
43,paid in full and the engineer retired again,-0.8343764555838971
43,and the engineer retired again in peace .,-0.8343764555838971
44,"The graduate with a Science degree asks ,",-1.998305598478545
44,"a Science degree asks , `` Why does",-1.998305598478545
44,"asks , `` Why does it work ?",-1.998305598478545
44,Why does it work ? '' The graduate,-1.998305598478545
44,work ? '' The graduate with an Engineering,-1.998305598478545
44,"The graduate with an Engineering degree asks ,",-1.998305598478545
44,"an Engineering degree asks , `` How does",-1.998305598478545
44,"asks , `` How does it work ?",-1.998305598478545
44,How does it work ? '' The graduate,-1.998305598478545
44,work ? '' The graduate with an Accounting,-1.998305598478545
44,"The graduate with an Accounting degree Asks ,",-1.998305598478545
44,"an Accounting degree Asks , `` How much",-1.998305598478545
44,"Asks , `` How much will it cost",-1.998305598478545
44,How much will it cost ? '' The,-1.998305598478545
44,it cost ? '' The graduate with a,-1.998305598478545
44,'' The graduate with a Liberal Arts degree,-1.998305598478545
44,"with a Liberal Arts degree asks , ``",-1.998305598478545
44,"Arts degree asks , `` Do you want",-1.998305598478545
44,", `` Do you want fries with that",-1.998305598478545
45,Three engineering students were gathered together discussing the,1.0354731599335918
45,were gathered together discussing the possible designers of,1.0354731599335918
45,discussing the possible designers of the human body,1.0354731599335918
45,designers of the human body . One said,1.0354731599335918
45,"human body . One said , `` It",1.0354731599335918
45,"One said , `` It was a mechanical",1.0354731599335918
45,`` It was a mechanical engineer . Just,1.0354731599335918
45,a mechanical engineer . Just look at all,1.0354731599335918
45,. Just look at all the joints .,1.0354731599335918
45,at all the joints . '' Another said,1.0354731599335918
45,"joints . '' Another said , `` No",1.0354731599335918
45,"Another said , `` No , it was",1.0354731599335918
45,"`` No , it was an electrical engineer",1.0354731599335918
45,it was an electrical engineer . The nervous,1.0354731599335918
45,electrical engineer . The nervous systems many thousands,1.0354731599335918
45,The nervous systems many thousands of electrical connections,1.0354731599335918
45,many thousands of electrical connections . '' The,1.0354731599335918
45,"electrical connections . '' The last said ,",1.0354731599335918
45,"'' The last said , `` Actually it",1.0354731599335918
45,"said , `` Actually it was a civil",1.0354731599335918
45,Actually it was a civil engineer . Who,1.0354731599335918
45,a civil engineer . Who else would run,1.0354731599335918
45,. Who else would run a toxic waste,1.0354731599335918
45,would run a toxic waste pipeline through a,1.0354731599335918
45,toxic waste pipeline through a recreational area ?,1.0354731599335918
46,Q . What 's O. J. Simpson 's,1.274539311161471
46,'s O. J. Simpson 's Internet address ?,1.274539311161471
46,Simpson 's Internet address ? A . Slash,1.274539311161471
46,"address ? A . Slash , slash ,",1.274539311161471
46,". Slash , slash , backslash , slash",1.274539311161471
46,"slash , backslash , slash , slash ,",1.274539311161471
47,A guy goes into confession and says to,1.3379652976059742
47,"into confession and says to the priest ,",1.3379652976059742
47,"says to the priest , `` Father ,",1.3379652976059742
47,"priest , `` Father , I 'm 80",1.3379652976059742
47,"Father , I 'm 80 years old ,",1.3379652976059742
47,"'m 80 years old , widower , with",1.3379652976059742
47,"old , widower , with 11 grandchildren .",1.3379652976059742
47,", with 11 grandchildren . Last night I",1.3379652976059742
47,grandchildren . Last night I met two beautiful,1.3379652976059742
47,night I met two beautiful flight attendants .,1.3379652976059742
47,two beautiful flight attendants . They took me,1.3379652976059742
47,attendants . They took me home and I,1.3379652976059742
47,took me home and I made love to,1.3379652976059742
47,and I made love to both of them,1.3379652976059742
47,love to both of them . Twice .,1.3379652976059742
47,of them . Twice . '' The priest,1.3379652976059742
47,Twice . '' The priest said : ``,1.3379652976059742
47,"The priest said : `` Well , my",1.3379652976059742
47,": `` Well , my son , when",1.3379652976059742
47,", my son , when was the last",1.3379652976059742
47,", when was the last time you were",1.3379652976059742
47,the last time you were in confession ?,1.3379652976059742
47,you were in confession ? '' `` Never,1.3379652976059742
47,"confession ? '' `` Never Father , I",1.3379652976059742
47,"`` Never Father , I 'm Jewish .",1.3379652976059742
47,", I 'm Jewish . '' `` So",1.3379652976059742
47,"Jewish . '' `` So then , why",1.3379652976059742
47,"`` So then , why are you telling",1.3379652976059742
47,", why are you telling me ? ''",1.3379652976059742
47,you telling me ? '' `` I 'm,1.3379652976059742
47,? '' `` I 'm telling everybody .,1.3379652976059742
48,Did you hear that Clinton has announced there,1.774179683872286
48,that Clinton has announced there is a new,1.774179683872286
48,announced there is a new national bird ?,1.774179683872286
48,a new national bird ? The spread eagle,1.774179683872286
49,Q : What do Monica Lewinsky and Bob,2.515416611668427
49,do Monica Lewinsky and Bob Dole have in,2.515416611668427
49,and Bob Dole have in common ? A,2.515416611668427
49,have in common ? A : They were,2.515416611668427
49,? A : They were both upset when,2.515416611668427
49,They were both upset when Bill finished first,2.515416611668427
50,One Sunday morning William burst into the living,3.3625929395733083
50,William burst into the living room and said,3.3625929395733083
50,"the living room and said , `` Dad",3.3625929395733083
50,"and said , `` Dad ! Mom !",3.3625929395733083
50,`` Dad ! Mom ! I have some,3.3625929395733083
50,Mom ! I have some great news for,3.3625929395733083
50,have some great news for you ! I,3.3625929395733083
50,news for you ! I am getting married,3.3625929395733083
50,! I am getting married to the most,3.3625929395733083
50,getting married to the most beautiful girl in,3.3625929395733083
50,the most beautiful girl in town . She,3.3625929395733083
50,girl in town . She lives a block,3.3625929395733083
50,. She lives a block away and her,3.3625929395733083
50,a block away and her name is Susan,3.3625929395733083
50,and her name is Susan . '' After,3.3625929395733083
50,"is Susan . '' After dinner , William",3.3625929395733083
50,"'' After dinner , William 's dad took",3.3625929395733083
50,", William 's dad took him aside .",3.3625929395733083
50,"dad took him aside . `` Son ,",3.3625929395733083
50,"aside . `` Son , I have to",3.3625929395733083
50,"Son , I have to talk with you",3.3625929395733083
50,have to talk with you . Your mother,3.3625929395733083
50,with you . Your mother and I have,3.3625929395733083
50,Your mother and I have been married 30,3.3625929395733083
50,I have been married 30 years .. She,3.3625929395733083
50,married 30 years .. She 's a wonderful,3.3625929395733083
50,.. She 's a wonderful wife but she,3.3625929395733083
50,a wonderful wife but she has never offered,3.3625929395733083
50,but she has never offered much excitement in,3.3625929395733083
50,"never offered much excitement in the bedroom ,",3.3625929395733083
50,"excitement in the bedroom , so I used",3.3625929395733083
50,"bedroom , so I used to fool around",3.3625929395733083
50,I used to fool around with women a,3.3625929395733083
50,fool around with women a lot . Susan,3.3625929395733083
50,women a lot . Susan is actually your,3.3625929395733083
50,". Susan is actually your half-sister , and",3.3625929395733083
50,"actually your half-sister , and I 'm afraid",3.3625929395733083
50,", and I 'm afraid you ca n't",3.3625929395733083
50,'m afraid you ca n't marry her .,3.3625929395733083
50,ca n't marry her . '' William was,3.3625929395733083
50,her . '' William was heart-broken . After,3.3625929395733083
50,William was heart-broken . After eight months he,3.3625929395733083
50,. After eight months he eventually started dating,3.3625929395733083
50,months he eventually started dating girls again .,3.3625929395733083
50,started dating girls again . A year later,3.3625929395733083
50,again . A year later he came home,3.3625929395733083
50,year later he came home and very proudly,3.3625929395733083
50,"came home and very proudly announced , ``",3.3625929395733083
50,"very proudly announced , `` Dianne said yes",3.3625929395733083
50,", `` Dianne said yes ! We 're",3.3625929395733083
50,said yes ! We 're getting married in,3.3625929395733083
50,We 're getting married in June . '',3.3625929395733083
50,married in June . '' Again his father,3.3625929395733083
50,. '' Again his father insisted on another,3.3625929395733083
50,his father insisted on another private conversation and,3.3625929395733083
50,on another private conversation and broke the sad,3.3625929395733083
50,conversation and broke the sad news . ``,3.3625929395733083
50,the sad news . `` Dianne is your,3.3625929395733083
50,". `` Dianne is your half-sister too ,",3.3625929395733083
50,"is your half-sister too , William . I",3.3625929395733083
50,"too , William . I 'm awfully sorry",3.3625929395733083
50,. I 'm awfully sorry about this .,3.3625929395733083
50,awfully sorry about this . '' William was,3.3625929395733083
50,this . '' William was furious ! He,3.3625929395733083
50,William was furious ! He finally decided to,3.3625929395733083
50,! He finally decided to go to his,3.3625929395733083
50,decided to go to his mother with the,3.3625929395733083
50,to his mother with the news . ``,3.3625929395733083
50,with the news . `` Dad has done,3.3625929395733083
50,. `` Dad has done so much harm,3.3625929395733083
50,has done so much harm .. I guess,3.3625929395733083
50,much harm .. I guess I 'm never,3.3625929395733083
50,I guess I 'm never going to get,3.3625929395733083
50,"'m never going to get married , ''",3.3625929395733083
50,"to get married , '' he complained .",3.3625929395733083
50,", '' he complained . `` Every time",3.3625929395733083
50,complained . `` Every time I fall in,3.3625929395733083
50,"Every time I fall in love , Dad",3.3625929395733083
50,"fall in love , Dad tells me the",3.3625929395733083
50,", Dad tells me the girl is my",3.3625929395733083
50,me the girl is my half-sister . '',3.3625929395733083
50,is my half-sister . '' His mother just,3.3625929395733083
50,. '' His mother just shook her head,3.3625929395733083
50,mother just shook her head . `` Do,3.3625929395733083
50,her head . `` Do n't pay any,3.3625929395733083
50,`` Do n't pay any attention to what,3.3625929395733083
50,"pay any attention to what he says ,",3.3625929395733083
50,"to what he says , dear . He",3.3625929395733083
50,"says , dear . He 's not really",3.3625929395733083
50,. He 's not really your father .,3.3625929395733083
51,"The Pope dies and , naturally , goes",-0.8169128959569013
51,"and , naturally , goes to heaven .",-0.8169128959569013
51,", goes to heaven . He 's met",-0.8169128959569013
51,heaven . He 's met by the reception,-0.8169128959569013
51,"'s met by the reception committee , and",-0.8169128959569013
51,"the reception committee , and after a whirlwind",-0.8169128959569013
51,", and after a whirlwind tour he is",-0.8169128959569013
51,a whirlwind tour he is told that he,-0.8169128959569013
51,he is told that he can enjoy any,-0.8169128959569013
51,that he can enjoy any of the myriad,-0.8169128959569013
51,enjoy any of the myriad of recreations available,-0.8169128959569013
51,the myriad of recreations available . He decides,-0.8169128959569013
51,recreations available . He decides that he wants,-0.8169128959569013
51,He decides that he wants to read all,-0.8169128959569013
51,he wants to read all of the ancient,-0.8169128959569013
51,read all of the ancient original text of,-0.8169128959569013
51,the ancient original text of the Holy Scriptures,-0.8169128959569013
51,"text of the Holy Scriptures , so he",-0.8169128959569013
51,"Holy Scriptures , so he spends the next",-0.8169128959569013
51,so he spends the next eon or so,-0.8169128959569013
51,the next eon or so learning languages .,-0.8169128959569013
51,or so learning languages . After becoming a,-0.8169128959569013
51,"languages . After becoming a linguistic master ,",-0.8169128959569013
51,"becoming a linguistic master , he sits down",-0.8169128959569013
51,"master , he sits down in the library",-0.8169128959569013
51,sits down in the library and begins to,-0.8169128959569013
51,the library and begins to pour over every,-0.8169128959569013
51,begins to pour over every version of the,-0.8169128959569013
51,"over every version of the Bible , working",-0.8169128959569013
51,"of the Bible , working back from most",-0.8169128959569013
51,", working back from most recent `` Easy",-0.8169128959569013
51,from most recent `` Easy Reading '' to,-0.8169128959569013
51,`` Easy Reading '' to the original script,-0.8169128959569013
51,'' to the original script . All of,-0.8169128959569013
51,original script . All of a sudden there,-0.8169128959569013
51,All of a sudden there is a scream,-0.8169128959569013
51,sudden there is a scream in the library,-0.8169128959569013
51,a scream in the library . The Angels,-0.8169128959569013
51,the library . The Angels come running in,-0.8169128959569013
51,The Angels come running in only to find,-0.8169128959569013
51,running in only to find the Pope huddled,-0.8169128959569013
51,to find the Pope huddled in his chair,-0.8169128959569013
51,"Pope huddled in his chair , crying to",-0.8169128959569013
51,"his chair , crying to himself and muttering",-0.8169128959569013
51,"crying to himself and muttering , `` An",-0.8169128959569013
51,"and muttering , `` An ' R '",-0.8169128959569013
51,`` An ' R ' ! The scribes,-0.8169128959569013
51,R ' ! The scribes left out the,-0.8169128959569013
51,The scribes left out the ' R ',-0.8169128959569013
51,out the ' R ' . '' A,-0.8169128959569013
51,R ' . '' A particularly concerned Angel,-0.8169128959569013
51,'' A particularly concerned Angel takes him aside,-0.8169128959569013
51,"concerned Angel takes him aside , offering comfort",-0.8169128959569013
51,"him aside , offering comfort , asks him",-0.8169128959569013
51,"offering comfort , asks him what the problem",-0.8169128959569013
51,asks him what the problem is and what,-0.8169128959569013
51,the problem is and what does he mean,-0.8169128959569013
51,and what does he mean . After collecting,-0.8169128959569013
51,"he mean . After collecting his wits ,",-0.8169128959569013
51,"After collecting his wits , the Pope sobs",-0.8169128959569013
51,"wits , the Pope sobs again , ``",-0.8169128959569013
51,"Pope sobs again , `` It 's the",-0.8169128959569013
51,", `` It 's the letter ' R",-0.8169128959569013
51,'s the letter ' R ' . They,-0.8169128959569013
51,' R ' . They left out the,-0.8169128959569013
51,. They left out the ' R ',-0.8169128959569013
51,out the ' R ' . The word,-0.8169128959569013
51,R ' . The word was supposed to,-0.8169128959569013
51,The word was supposed to be CELEBRATE !,-0.8169128959569013
52,"A woman has twins , and gives them",-0.2011183370962992
52,"twins , and gives them up for adoption",-0.2011183370962992
52,gives them up for adoption . One of,-0.2011183370962992
52,for adoption . One of them goes to,-0.2011183370962992
52,One of them goes to a family in,-0.2011183370962992
52,goes to a family in Egypt and is,-0.2011183370962992
52,family in Egypt and is named `` Amal,-0.2011183370962992
52,and is named `` Amal . '' The,-0.2011183370962992
52,`` Amal . '' The other goes to,-0.2011183370962992
52,'' The other goes to a family in,-0.2011183370962992
52,goes to a family in Spain ; they,-0.2011183370962992
52,family in Spain ; they name him ``,-0.2011183370962992
52,; they name him `` Juan . '',-0.2011183370962992
52,"him `` Juan . '' Years later ,",-0.2011183370962992
52,". '' Years later , Juan sends a",-0.2011183370962992
52,"later , Juan sends a picture of himself",-0.2011183370962992
52,sends a picture of himself to his mom,-0.2011183370962992
52,of himself to his mom . Upon receiving,-0.2011183370962992
52,"his mom . Upon receiving the picture ,",-0.2011183370962992
52,"Upon receiving the picture , she tells her",-0.2011183370962992
52,"picture , she tells her husband that she",-0.2011183370962992
52,tells her husband that she wishes she also,-0.2011183370962992
52,that she wishes she also had a picture,-0.2011183370962992
52,she also had a picture of Amal .,-0.2011183370962992
52,a picture of Amal . Her husband responds,-0.2011183370962992
52,"Amal . Her husband responds , `` But",-0.2011183370962992
52,"husband responds , `` But they are twins-if",-0.2011183370962992
52,`` But they are twins-if you 've seen,-0.2011183370962992
52,"are twins-if you 've seen Juan , you",-0.2011183370962992
52,"'ve seen Juan , you 've seen Amal",-0.2011183370962992
53,A man and Cindy Crawford get stranded on,2.550239160255263
53,Cindy Crawford get stranded on a desert island,2.550239160255263
53,stranded on a desert island . After a,2.550239160255263
53,desert island . After a couple of days,2.550239160255263
53,After a couple of days they fall in,2.550239160255263
53,of days they fall in love and start,2.550239160255263
53,fall in love and start sleeping together .,2.550239160255263
53,and start sleeping together . Time pass the,2.550239160255263
53,together . Time pass the man seems frustrated,2.550239160255263
53,"pass the man seems frustrated , Cindy asks",2.550239160255263
53,"seems frustrated , Cindy asks if there is",2.550239160255263
53,Cindy asks if there is anything she can,2.550239160255263
53,there is anything she can do ? He,2.550239160255263
53,she can do ? He says there is,2.550239160255263
53,"? He says there is one thing ,",2.550239160255263
53,"there is one thing , `` Could you",2.550239160255263
53,"thing , `` Could you put on this",2.550239160255263
53,Could you put on this baseball cap and,2.550239160255263
53,on this baseball cap and go to the,2.550239160255263
53,cap and go to the other side of,2.550239160255263
53,to the other side of the island and,2.550239160255263
53,side of the island and answer me when,2.550239160255263
53,island and answer me when I call you,2.550239160255263
53,me when I call you Bob ? '',2.550239160255263
53,call you Bob ? '' She agrees .,2.550239160255263
53,? '' She agrees . Next day he,2.550239160255263
53,agrees . Next day he is walking on,2.550239160255263
53,day he is walking on the other side,2.550239160255263
53,walking on the other side of the island,2.550239160255263
53,"other side of the island , runs into",2.550239160255263
53,"the island , runs into her and says",2.550239160255263
53,runs into her and says `` Hi Bob,2.550239160255263
53,and says `` Hi Bob ! '' She,2.550239160255263
53,Hi Bob ! '' She says `` Hello,2.550239160255263
53,"'' She says `` Hello , what 's",2.550239160255263
53,"`` Hello , what 's up ? ''",2.550239160255263
53,what 's up ? '' He replies :,2.550239160255263
53,? '' He replies : `` Bob you,2.550239160255263
53,replies : `` Bob you wo n't believe,2.550239160255263
53,Bob you wo n't believe it : I,2.550239160255263
53,n't believe it : I 've been sleeping,2.550239160255263
53,: I 've been sleeping with Cindy Crawford,2.550239160255263
53,been sleeping with Cindy Crawford for the past,2.550239160255263
53,Cindy Crawford for the past two weeks !,2.550239160255263
53,the past two weeks ! ! ! !,2.550239160255263
54,Why are there so many Jones 's in,2.4057795190489064
54,so many Jones 's in the phone book,2.4057795190489064
54,'s in the phone book ? Because they,2.4057795190489064
54,phone book ? Because they all have phones,2.4057795190489064
55,How many teddybears does it take to change,0.3824500161038575
55,does it take to change a lightbulb ?,0.3824500161038575
55,to change a lightbulb ? It takes only,0.3824500161038575
55,"lightbulb ? It takes only one teddybear ,",0.3824500161038575
55,"takes only one teddybear , but it takes",0.3824500161038575
55,"teddybear , but it takes a whole lot",0.3824500161038575
55,it takes a whole lot of lightbulbs .,0.3824500161038575
56,The Chukcha ( Russian Eskimo ) phones up,1.6860315217790178
56,Russian Eskimo ) phones up the Russian Parliament,1.6860315217790178
56,phones up the Russian Parliament Building . A,1.6860315217790178
